"TCGA.DX.A1KY"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A7EF"	"TCGA.DX.A7EI"	"TCGA.DX.A7EO"	"TCGA.DX.A7ER"	"TCGA.DX.A8BU"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB30"	"TCGA.DX.AB36"	"TCGA.DX.AB3B"	"TCGA.DX.AB3C"	"TCGA.FX.A2QS"	"TCGA.FX.A8OO"	"TCGA.MJ.A850"	"TCGA.QC.AA9N"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.SG.A6Z7"	"TCGA.SI.A71O"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.AAPF"	"TCGA.3B.A9HI"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KU"	"TCGA.DX.A1KW"	"TCGA.DX.A1KX"	"TCGA.DX.A1KZ"	"TCGA.DX.A1L0"	"TCGA.DX.A1L1"	"TCGA.DX.A1L2"	"TCGA.DX.A1L3"	"TCGA.DX.A23V"	"TCGA.DX.A23Y"	"TCGA.DX.A23Z"	"TCGA.DX.A2J0"	"TCGA.DX.A3LS"	"TCGA.DX.A3LW"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A3U5"	"TCGA.DX.A3U6"	"TCGA.DX.A48N"	"TCGA.DX.A6BE"	"TCGA.DX.A6BG"	"TCGA.DX.A6BH"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YV"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7ES"	"TCGA.DX.A7EU"	"TCGA.DX.A8BG"	"TCGA.DX.A8BM"	"TCGA.DX.A8BR"	"TCGA.DX.A8BT"	"TCGA.DX.A8BV"	"TCGA.DX.A8BX"	"TCGA.DX.AB2F"	"TCGA.DX.AB2L"	"TCGA.DX.AB2S"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB32"	"TCGA.DX.AB35"	"TCGA.DX.AB3A"	"TCGA.FX.A3NK"	"TCGA.FX.A3TO"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.IE.A6BZ"	"TCGA.K1.A6RU"	"TCGA.LI.A9QH"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VG"	"TCGA.SG.A6Z4"	"TCGA.SI.A71P"	"TCGA.UE.A6QT"	"TCGA.UE.A6QU"	"TCGA.VT.A80J"	"TCGA.VT.AB3D"	"TCGA.X6.A8C6"	"TCGA.Z4.A9VC"
"TECTA"	1.41003442111522	1.39186533290307	1.34860336323103	-0.644344741123769	-0.174683933999468	1.38252915153004	1.30429407107653	1.33214203151256	1.33555431776849	1.4142329934009	1.32266392188921	1.3976817746311	1.33240137055804	-0.404382199133938	1.35063431307994	0.255424400806413	1.32668935884272	1.34079236821269	-0.868191452460056	1.37898191432799	1.42147157345415	1.33181946341852	1.34027807466133	-0.394025323676063	1.33848770724614	1.33552649233355	1.88886381128372	1.37610431367986	-0.893716710612979	-0.239479006735165	1.38079028856382	0.321322264831444	1.31373536605192	-0.733218704896795	-0.678870885543149	-0.226330873875946	-0.905431213132814	1.29871155051514	-0.105822909064096	1.33814442314769	-0.0953150234062673	1.3481270414729	1.34479780384764	-1.15441730368577	-0.0342214289179241	-0.889064004842019	1.35364229746336	-0.441745449376044	-1.01991585630376	1.36429870241044	1.29930565643557	-0.707983416959083	1.33799193180262	-0.486897668408448	1.4036185850522	-0.0815435508448493	-0.660751219276177	0.1174041527841	-0.432373326886663	-0.142471449082092	1.4768323831195	0.00477036900805596	1.37748772930584	1.33372642758154	-1.15441730368577	0.140296587667795	-0.0314045078909639	-0.114895817168911	-0.872433756555534	-0.609612309043108	1.31002541096836	-0.0777821118756487	-0.297980831452669	1.34363167302336	0.073724881877828	-0.387772925148418	-0.766280629087493	-0.0313926640592889	-1.15441730368577	-0.403580414408402	-0.587929589659596	-0.0521602780420759	1.46351386993893	1.33371608464491	1.40103848893397	1.33824350464997	1.33703121886629	-0.487777666606704	0.0822035395202021	0.18769130124322	1.30518070628553	-0.627806485875213	1.32842162531228	1.36026743033559	-0.233355653347101	-0.751665061002027	-0.663135806708598	-0.7958265458184	0.123268379286264	-0.0781443727061795	1.44498971870789
"KCNIP1"	1.24492817906591	1.34547830996623	1.40052616481855	-0.925967359473301	-0.906565783389612	1.30830308832192	1.34512374442969	-0.514652555490375	1.55241861748892	1.28404044015584	0.518854678801604	1.25396457003804	1.24904275675113	1.30945395748562	1.27212042125403	-0.925967359473301	1.5812267173197	1.30689152908351	1.25726528857789	1.25101880192371	1.27263611124072	1.24755539976935	1.43553617697352	0.449085332218085	1.42064622124461	1.3305319901659	1.38709595318778	1.43202370485515	-0.513321409419829	-0.925967359473301	1.27142359180348	1.29257335603833	1.30537663705118	-0.925967359473301	-0.925967359473301	-0.925967359473301	1.26834138461825	-0.925967359473301	-0.925967359473301	-0.925967359473301	0.769374580959676	-0.162392926260714	-0.925967359473301	-0.925967359473301	-0.925967359473301	-0.740163837216959	1.25817728893048	1.26867813084054	1.24926221144399	1.26942600980796	-0.925967359473301	0.844092763564467	-0.925967359473301	1.25530845045451	-0.19516439264698	1.24937499873779	0.118118660804582	1.25876055831536	-0.925967359473301	0.271963050085617	1.24744836278764	-0.925967359473301	-0.925967359473301	0.891687015538875	0.290687474760407	-0.925967359473301	1.2531511048031	0.0278057869109319	-0.925967359473301	-0.615393634956099	-0.925967359473301	-0.925967359473301	-0.176504047112224	-0.925967359473301	-0.925967359473301	1.25406740556667	-0.925967359473301	-0.925967359473301	-0.925967359473301	-0.925967359473301	-0.526721601373552	0.884006706760114	1.3320293166526	-0.925967359473301	0.527002529002926	-0.925967359473301	-0.925967359473301	-0.925967359473301	-0.925967359473301	-0.177301021272055	-0.925967359473301	1.26088736056983	1.2934584297031	-0.925967359473301	1.26182914426076	1.25970739094654	-0.925967359473301	1.2468081001314	-0.605109880779038	-0.925967359473301	-0.925967359473301
"RNF207"	1.1535878277173	1.24616911597115	1.67345776479395	1.20727231284567	1.25437388427516	1.28623735526134	1.19994458750665	-0.402585871883385	1.67252248098519	1.15827025556399	1.22844348466439	1.23873460000826	-1.26667208029354	1.28877661289426	1.46138922095766	-1.06072909239978	1.49989184141471	1.2419687958434	-1.00720071019195	1.41119016118533	1.25679674242964	1.39177141058945	1.32840823324499	1.23010899633298	1.19630067578802	1.20905174097369	1.43651119661764	1.28266432849505	-0.162952054924965	-0.922072082895749	1.37682226060958	1.46051634281647	-0.0801428271095807	-1.31045304102155	-0.067414574980875	-0.362127790946867	1.15941692600533	-1.14855655197714	-0.83747513896156	-0.83209325795359	-0.769274093548407	1.22169834589255	-0.0486253369802927	-0.744471170413597	-0.992735048223302	-0.99219667034901	-0.0627155520590544	-0.271209174930782	-0.928068541728544	0.373732874716912	-1.0421567475447	1.21140183311373	-0.839955026866982	-0.00370266352857854	1.32149500927642	-0.243516196275133	1.22472312492317	-0.841489863674941	-1.12338011263867	-0.359205105725428	1.36028737606393	0.0493158789884629	1.23085628658087	0.414779966057977	-0.597960146477184	0.513838230299843	-0.454905082878041	1.4235021478869	0.692991679501029	1.26758577951637	0.812616651235956	-1.11907442228512	1.21273134573993	1.23464908883592	-0.28502088244913	-0.557020361131555	1.1322989857212	-0.986019619455675	-1.24628323862865	-0.397744126134199	-1.01366940765287	-1.00999851025251	-1.22568221793546	1.25734488276644	-0.937268625509951	-0.124056366548405	-0.787238027725092	-0.20862578139199	0.266299412919322	-0.738270158857499	1.53789394875479	1.25941467360649	0.581948541633785	1.2120955465053	-1.00298249346753	0.489831774991883	-0.493943586944004	-0.474571138585	-0.376319369135523	-0.645062944493791	-0.98133931336734
"GOLGA8A"	1.00831488663839	-0.284026016500896	0.477322193595251	-1.24095982988259	1.73700651470295	0.948851283265413	1.07854259591744	1.45070996708817	1.31136734823078	1.29663352634775	0.864285531717371	1.36267577053095	-0.78656942025764	1.64290265151556	1.45103479442152	0.0399909085803481	1.6527571892782	0.130846743256279	1.10767497115524	1.07472979839783	1.11244937667466	1.45488354747787	1.52630174695804	0.873619822954256	1.5702507430372	1.4942030278859	1.45195541628914	1.44615796131634	1.09666344427873	0.561535314199364	1.431549122298	-1.20176544820346	-0.0113227684057312	-1.022200050327	1.15441624070515	0.0161008580096571	-0.15159400798261	-1.04162236080036	-1.02570939578566	0.0615219865619745	0.965835533996076	1.0239411129124	-0.532500633488011	-1.26865490475143	-1.10912493197021	0.80294959873824	-1.07841822635029	0.395948013655564	-1.21599337234267	0.157661484880444	1.25070688877032	0.366553228393527	-0.227095454458405	0.918540615704971	1.47749719341286	-0.355306719772535	1.00961661010832	-1.21702921023678	0.438137453546055	1.11508987767768	-0.0732484643759982	-0.419192426966925	1.47872589924256	-0.860446040422996	1.30438881895212	-1.00160079540728	0.562960500171004	1.1466012418025	-0.724863469645375	-1.15279958968819	-0.970965321537767	0.576762990480539	-0.681607995123513	1.11030206037217	-0.170537364435539	-0.243564577097266	-0.567479621906978	-1.26802030209162	-0.431318115343382	-1.07666439493626	-0.309742879940032	-1.01243120910832	-1.02282681857644	1.50519039020719	1.20638268015382	-0.338731798705099	-0.956547635670764	0.61188235283246	-1.28892438114636	-1.21027981729845	1.2233554822882	1.52480582917152	1.22467503059475	-0.318991486169438	0.614827759355556	0.565034934333588	0.884342485364276	0.474039635587713	-0.249658132281918	1.05587497367104	1.52218856582295
"PGBD2"	1.04083393515222	1.29216816571252	1.40893325343809	1.25736988553644	1.16388557623277	0.338946893585237	-1.34876296187677	-0.394827688158195	1.74758773975263	1.18586080985827	1.27294051148751	1.23652462536488	1.26582117934076	1.2324843164607	-0.845603978881541	1.24639728738801	1.23380334670109	-1.32855386453058	0.412333172459345	1.20289980176454	1.36277588843247	0.164863340416954	1.27429375303815	1.11321210293834	1.34636364785447	1.1557161124476	1.14885227620208	1.33151557376328	1.13536256214859	1.24942214270749	1.21861339081027	1.22809827266268	0.550795346140681	-1.17319070558045	1.30551146570281	-1.38685170278551	1.28667506275345	0.256242527459203	-1.1417911031002	6.28875195434096e-05	1.38799063908712	1.3849510197601	-1.29492350818365	0.134045676855168	-0.470727269204394	-0.0700874419332429	0.477871819797006	-0.0437001870975682	1.1383977183927	1.28345898384744	-1.1066789626531	1.3703979836228	0.0602892677740205	-0.284085233902945	1.13601731978905	0.398377673547683	0.449460710539519	-1.1281637886325	-0.359434620899678	-0.0765175069197355	-0.683746019818744	-0.552803064864431	-1.28233915347283	0.137675355571509	-0.117848847537492	-0.755617994684997	1.28268687940985	-1.29958749022166	-0.0398696572124733	-1.2266112404012	-1.06989565527007	-0.429071792510079	1.32953589770485	1.28024874966255	-0.925956783856197	0.00454429274512089	-0.321421475758571	1.14107193786929	-0.64119391412864	-0.15845307910208	-0.214765968667825	-0.779259619105029	0.18646792817249	0.00790240272313192	1.21086655730034	0.0473638148111562	-1.24356593736162	1.23565445069448	1.37350486670131	-1.22890896801042	1.2401787133686	1.23138876803475	0.0930395060232094	1.10782364654321	-0.352133685850992	0.181332861270411	0.00624276876382594	1.15063378912196	0.373739634159936	0.303787722193128	-1.01000996590095
"SHANK2"	1.32573178261299	-0.814291518329656	1.66530911023453	-0.975636914905954	1.30285435383918	1.40981153584563	1.31942412530096	-0.624183297112223	1.55649732599639	1.34251994815072	-0.463387454800681	1.36377798262443	-0.800649893530603	1.41903005123073	1.36261903148871	1.43711695736369	1.39604489646539	1.32176026118314	0.153694864277647	1.43392875503137	1.40996591611642	0.0864173897771669	1.43095245633053	1.30902328271088	1.43237351437565	1.33132481635457	1.84612547647655	1.47177641961622	1.29128877460131	-0.987998437421491	1.50793500966932	-0.885939361909676	1.33065784557889	-0.684759959016747	1.29790310184441	0.631964530846834	1.31509876942002	1.30707890976999	-0.655234988510257	-0.891920543755793	1.30127134941817	-0.786659751406023	1.31029503176229	-0.849986552173725	1.29628373310465	-0.973292205737855	-0.850291597791278	-1.01694634692501	1.30588537020163	-0.237211098947468	-0.760836526349075	1.33185843118936	1.3556003943549	-0.910913635105805	1.31956555998361	-0.795881729522219	1.29574108535566	0.906281206671994	-0.915538997100532	0.0548227652834996	-0.667605841080502	0.135119697122663	-0.84610280822047	-0.570985203136661	-0.876178169466913	0.0464717911391556	-0.851324601852487	-0.733090464206003	-0.686138297638154	0.166289080259044	0.0977773140628885	-0.0237877390392167	0.480760411742661	-0.972226526166745	0.34714949836416	-0.931376431772595	-0.860925207917753	-0.571349903205209	1.31071628587424	-0.962848691715176	-0.74230780987783	-0.39327068812658	-0.568687819777101	-0.972387107418907	1.41140372603243	-0.565818878893997	-0.966932865899854	-0.300204041833387	-0.679303024436724	1.32469669102369	-0.27054281564761	0.902479851676617	-0.775675910437053	1.32163753864188	-0.83896910135201	-0.669259379343216	-0.524905615090765	-0.80249008754817	-0.814054130073933	-0.792305804144594	1.66114825671138
"KAT2A"	0.540823546362233	1.05928428370854	1.06002729326285	0.279708385626963	0.248891997368812	1.12317699003321	1.54834323609538	-0.215921299259507	1.46968577117737	1.0594270758462	0.54507791825566	1.17525651353405	-0.893180023832092	1.18649553815149	1.24559065007193	0.166886094422344	1.70581652662229	0.858438547032972	1.34679578699447	1.30006559531512	1.19124975964465	0.974971373398362	1.16526915852177	0.551946529363593	0.953740528935748	1.15895118602535	1.0547712106691	1.20803707562889	0.300850186947478	1.07116766656671	1.10979672617854	-0.314576174934507	1.11987673683506	-0.256389368049266	0.289461589603577	1.02611285013887	-0.976629168634075	-1.02879940260653	-1.79821702147189	1.04305938101777	-0.421180728239258	-0.318856421271789	-1.05554518625845	-1.50298944777163	-1.15559011030703	-0.917685161861773	-1.05027558995402	0.740263280126238	-0.978881855169642	-1.6337982759293	0.0915525920448995	0.969298988005876	1.02889158470521	-0.905346203700554	1.18989418120239	-1.14072031866418	-0.292203351060277	-2.01769481425259	-0.463676450269295	0.425806007810953	-0.292227966981002	0.413879338211923	1.18444372561743	-2.56338418652723	0.412200132132925	-1.25150521583249	0.337540730879892	1.15121830687609	-0.169047080810794	-1.24017563554431	0.679844435911564	-0.203120624357247	0.33596049164793	-0.0631391383469425	-0.866788483886208	0.100078306576007	-0.728787526363847	-1.37862168514731	-0.538717041805609	-0.134481141371348	0.428364684536725	-1.58117539889846	-1.23885993872762	0.341252673168518	-0.464892884145072	0.120173783938011	-1.11556425120391	0.651496735783405	1.51269745883026	0.53369771468907	-0.992413470349137	1.2364850248099	-1.24003356906825	-0.168376121692854	-0.168746962630893	-1.10833135635591	-1.11021347611494	0.577575213944839	1.15627927025415	0.460376390379902	0.837417234148651
"SYCP2L"	0.754745680103443	0.210832622397567	2.82165618594339	1.38085544080692	1.1125103880743	0.938296478468131	1.18523117786779	-0.232649227894552	1.92016451053673	1.12977166963281	0.8826338398214	1.41287493092882	-1.04072616639683	1.04632331855744	1.24384846116996	0.117462803036008	0.764835041411802	1.03402552815305	0.182531479857707	1.39748141527268	1.300381863897	1.3346161541377	1.80567606447489	0.190858884278224	1.19255417805803	1.26670208899406	1.53749820367969	0.877818118446595	-0.90052748754363	-0.94416738306412	1.41205543878579	1.40747085549514	-0.640446538412571	1.02522640950599	0.0445885635649863	0.95700442416748	-0.700612783430662	-0.973908248891933	-0.849335368164875	-1.102400889722	1.07595424060258	0.249006954839373	1.47083816157077	-1.22998680231978	-0.888678483843045	-0.498992492500235	-0.124406891831535	0.84462086787665	0.201803427582291	0.192519772080945	-0.82387906389208	-1.04293546654251	-0.851893681720635	-0.169022822672926	0.0855709084407078	-0.954515290400409	0.348525224550475	-0.98772331691985	-0.386517669776567	1.21582488899204	-0.622219334021767	0.910871448850071	0.903878915036228	-0.913394561663937	0.926531838306567	0.775251284813675	-0.634091819568867	-0.623832819475492	-1.28190080618425	0.0215245470855965	-0.0364342052055306	0.616566208425519	1.17998693804226	1.47150130082869	-0.95395422929665	0.823783244103364	-0.586461241145454	0.0862919578233967	1.20242290681803	-0.214499587338286	-0.920934905151311	-0.832025563112124	-0.232767258814398	-0.956897658787404	1.30491742053068	1.65473618174849	-0.864417188209131	-0.994344062143704	0.0230758434161488	1.25653668264098	0.0536644126885769	1.96526505115537	0.210407867941395	1.93730988130176	-0.541242200936196	0.207310117422738	-0.792670997093022	-0.532106660140473	-0.365147787263852	-0.28160830036693	2.46533257892198
"GCSH"	1.6029863877351	1.11317658013932	1.64314548461926	1.16287004440247	1.31089715725003	-0.485550215913891	1.69884611697426	0.51485371618378	0.149189850956479	-0.639471999973049	-0.269086358752427	1.49669095071985	1.19825713656418	1.1566558540955	1.29408271988104	-0.651686684433914	1.54512038014545	1.4057259665303	1.3015333384464	1.51533570378625	1.62548125928303	1.53642159716972	-0.169971391525192	1.57721612541909	1.56819376307577	1.32724880502716	1.39484135948704	1.60219632604324	-0.89906803867971	-0.648612042308762	1.28395099507265	-0.212201117746134	0.0454085509835334	-1.20808324245162	-0.834692172735005	-0.76849967614116	1.10133786450887	1.1800199400207	-0.175368350737294	1.29987653929259	1.51029652278757	0.169566141554023	-1.93787010612207	-1.41265928994432	1.11519579106526	-0.981074620574315	-0.432433150327201	-0.792950082379562	-0.0540932568356018	1.23808998458273	-0.846750792271887	0.313506083466937	-0.99155490692817	-0.245176098785318	1.10147486725837	-0.654252720113012	-0.745908473575365	-0.995171850080792	-0.659234378520637	-0.234520245689804	-0.294007382089129	-1.15068883300078	-1.26824259786238	-1.1253020255479	-0.606479477731104	-0.96612189362754	-0.632657080270806	-1.28767342184665	-1.26298591107849	1.17724203495834	-0.896235549393411	-0.617995272373345	-0.0171388345487628	-0.20662411059537	-0.204344894743812	-1.4447702605007	-0.873292975440475	-0.783718261865242	-0.8048850019232	-0.800958237856301	-1.2955930004497	0.394353995789761	-0.68822101508689	-1.6154532779895	-1.03272873712949	-1.08835346295075	-0.903505382467622	-0.830436516377817	-0.492374579989205	0.226082254963442	1.36311664201061	0.469232337165506	1.09666514827352	-0.291255871632185	1.27616586718243	-0.739259432473593	-0.483372369878899	-0.638073152151202	-0.53805058885789	1.16379097127984	2.00011910481555
"CLDN10"	1.33870632625671	1.46393752510912	-0.597625264298932	-0.849867021408503	1.3450928473312	1.42063139151532	1.3536014893651	1.41492864254634	1.33778909026636	-0.820735021594162	-0.849867021408503	1.33813180910579	0.66063717766859	1.34281347671932	1.3439914948036	1.34206577301844	0.593699646971607	1.33989702587285	-0.248840275591883	1.4209286008832	1.34267047841371	-0.849867021408503	1.49937633921619	1.4388991432924	1.75672729458108	1.48370627583704	0.0134534947265785	1.38411600444005	0.521999765941164	-0.849867021408503	1.36942612648001	1.33816083946766	1.36349912008136	0.177160947818661	-0.128116715812347	0.397768583304019	-0.349463222135623	-0.849867021408503	-0.849867021408503	-0.849867021408503	-0.849867021408503	-0.849867021408503	-0.428621950011618	-0.849867021408503	-0.605934964125117	-0.819641658956319	-0.0909908854708285	1.33918111739759	-0.849867021408503	1.40471002911414	-0.829548479705376	1.37507632379633	0.282129955386746	-0.457113385283218	0.113760666611684	1.3415881792216	-0.849867021408503	1.34244593267914	-0.849867021408503	-0.548135141262295	-0.849867021408503	-0.849867021408503	1.33917086337003	-0.849867021408503	-0.849867021408503	-0.849867021408503	1.3521277594228	-0.849867021408503	-0.849867021408503	1.3393707834903	0.242296954362113	-0.849867021408503	1.39574665532544	-0.849867021408503	-0.293460052570891	1.34257578418899	-0.849867021408503	-0.849867021408503	-0.50098214618111	-0.336611162780579	1.35592392418248	1.35919991374424	1.3464941228663	-0.849867021408503	-0.849867021408503	-0.849867021408503	-0.849867021408503	1.33824029084456	-0.589562840069417	-0.647195334321199	1.34538829127946	-0.776017307466274	-0.849867021408503	1.33801107956013	-0.783996488835767	-0.849867021408503	1.33676662977738	-0.849867021408503	-0.849867021408503	-0.612140006431079	1.74813353036807
"TP53TG3"	1.55313014785385	0.876678186958129	-0.823471407802507	0.595031584290992	1.89911584755304	0.543810534598628	0.546040114078655	-0.127151817642922	0.798913747399256	0.501463046302708	-0.12577972675743	1.40471230263134	0.876925952784683	1.79593750937499	0.931172073078718	-0.681542838469083	1.32169773693011	0.478302873982645	-0.823202182943863	-0.769940327275901	3.01952918245741	-0.823898373938068	2.48677738642238	-0.736056772314098	2.189991117706	0.818939753201775	2.40427038915503	3.25133441386014	-0.661416036034883	0.473978187776216	2.08715065788878	-0.798549013437766	2.49794682155589	-0.417767945188576	-0.617188250444655	0.498466105523596	-0.823898373938068	0.636344637848608	-0.554329787276526	-0.640327539713841	0.518324858006726	-0.795492433176328	1.32797501112568	-0.414864972929082	-0.656905447044458	-0.823107385583835	-0.611978794288655	0.578985611666689	1.72855941279357	-0.71413762433938	-0.624178458330046	-0.643225045846838	-0.65822741306693	0.478458484022479	0.677831908289412	-0.676532640826308	0.491150739104118	-0.715191748297173	-0.816973512569486	0.368792842939046	-0.708231628033724	0.557284863797201	-0.82345725691248	-0.822805911387742	-0.679582597582982	-0.801637738452368	1.0313437415412	0.458651889311075	-0.772592906450052	-0.692905292109262	-0.281719687278524	-0.801664831950146	-0.823898373938068	-0.823898373938068	-0.306103571736247	0.499272248178304	-0.822853675960303	-0.665908933456535	-0.813908540909677	-0.823850425682483	0.586781384636418	0.697086716695604	-0.797413371892016	-0.793719088573649	-0.823898373938068	-0.823431574492139	-0.688623566828081	-0.592357855232179	1.0215754897894	-0.659633642685613	-0.482384199753662	-0.819460396631131	-0.427427069873471	-0.697950619022637	0.510195397687773	-0.792742342910387	0.539995327857291	-0.822128515525577	-0.806490962065527	1.51236533401125	2.38819886558925
"PPP1R1A"	1.30815564137024	1.27599871162853	0.123498424366196	1.25595130838341	0.472127301569001	1.29243586277459	1.35204338229416	-0.968216674428487	1.2499344311449	1.51631135122277	-0.968216674428487	1.28026616957411	0.186465578124986	1.30504565260077	1.40569607064442	0.891159629851651	1.27126561844796	1.30575652586685	1.26676639655964	1.34486322842169	-0.432699412779829	1.23925388317527	1.25479469718319	-0.634737292843603	1.31747042504619	1.24710377364451	-0.968216674428487	1.3115634048861	0.988821110947375	-0.968216674428487	1.26668173276588	1.26187499519699	1.49131883419772	-0.968216674428487	-0.968216674428487	1.34245577532761	1.24615012803119	0.677844568302347	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.29670734320497	-0.968216674428487	1.27115328765339	-0.968216674428487	-0.270040112485668	-0.968216674428487	-0.968216674428487	1.2866308270694	0.152970372302953	-0.968216674428487	-0.968216674428487	1.28838575451221	-0.968216674428487	1.26480631892756	-0.372151947464009	-0.968216674428487	-0.968216674428487	-0.559347238027239	-0.9248790530958	0.406838517965364	-0.968216674428487	0.0182960625827293	-0.968216674428487	-0.968216674428487	1.39600965139553	-0.0755448483627567	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.184747831440044	-0.842860732349142	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	1.27454131381926	-0.968216674428487	1.47987854384101	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	-0.968216674428487	0.925971390414905	1.63367907747824	1.35937541410364	1.24392672862345	-0.314244798727422	0.184520388691559	-0.730596599002883	-0.414712438951052	-0.614700478611659	-0.968216674428487	1.25245332306724	1.31699969627823
"ADORA1"	-0.14099221406091	1.26141733641852	-0.0392812359913616	-0.230403344996838	0.667960079394428	0.858006207605392	1.37930119412886	1.01646718343672	1.06733696090425	0.497320060158756	-0.691654101106872	1.17306136871805	1.12286580359156	1.11118797230585	1.35585133360545	-1.18112482864554	1.3219570894479	1.21809523399307	1.07017299809005	1.36838184482882	1.12300880538308	0.836624152440091	1.10209668936397	1.16413053370691	1.19867899051931	1.34044751186067	1.04340380060249	1.18321676038379	-1.18112482864554	1.08560149114814	0.746262338535479	1.19650654679245	1.23514229536046	-1.18112482864554	1.26526737152738	-1.18112482864554	-0.52316706821916	-0.0624847995869542	-1.18112482864554	-0.987028562064701	-0.339214557587645	-0.534085168289732	-1.18112482864554	0.169811804896554	-1.18112482864554	0.248405923178453	-0.158139120622972	-0.0147527971809246	-0.290662142501192	0.511498457935955	-1.18112482864554	1.13724018659893	-1.18112482864554	1.07559735330756	-1.18112482864554	0.139343880482595	1.06901673208454	-0.0247207328668307	-0.320257196756826	-1.18112482864554	-1.18112482864554	1.1605339227106	-1.18112482864554	-1.18112482864554	-1.18112482864554	-1.18112482864554	1.43381509670061	-1.18112482864554	0.234680971939167	-1.18112482864554	-1.18112482864554	-1.18112482864554	-1.18112482864554	-1.18112482864554	-1.18112482864554	0.818601852434297	-0.134269225070694	-1.18112482864554	-0.705569573398489	1.07167270372269	-1.18112482864554	0.38740825225232	1.16490102096076	0.379461503647292	-1.18112482864554	-0.968660798596493	-1.18112482864554	0.71479927916588	-1.18112482864554	0.868148072088732	1.07032435405769	1.20302341284326	1.08856929486886	-0.483542380403278	-1.18112482864554	1.36696653834687	1.04380553313172	0.792089113492219	-0.355765636482333	-0.823884808122902	1.48440924768066
"MAPT"	1.35758791306084	-0.354467268723974	1.6726762271534	1.33464323308238	-0.421062922465823	1.36315512774058	1.36712504904392	1.37254067625431	-0.469097626350106	1.36810597956015	-0.548544537735518	1.32432671564206	-0.927453572158066	1.39316778503223	1.31020216899958	-0.906145136280756	1.39359459354456	1.36116949329675	1.3867002884721	1.32086938134189	-0.927453572158066	1.37043154283256	1.37627078024343	-0.927453572158066	1.34761558122938	1.35795557464152	1.80914166088419	1.48853280107874	-0.451665361264366	1.36608402234627	1.36009258022292	-0.375965662187771	1.3528834191678	-0.927453572158066	-0.0101463228917684	1.36521838292074	-0.186089242507819	1.37810744379858	1.3970372101441	-0.927453572158066	1.35750743311529	-0.21204860859974	-0.927453572158066	-0.674261276590687	-0.927453572158066	-0.927453572158066	-0.44267863333163	-0.863261144459361	-0.84447085859566	1.36667665341978	-0.927453572158066	1.35905944152157	-0.372704367217003	-0.927453572158066	-0.322318426464428	-0.33199939636648	-0.927453572158066	-0.927453572158066	-0.54729262767075	-0.663546251256854	1.36082169315901	-0.469384306461424	1.37795560353814	-0.654108939094326	-0.318949597917275	-0.0840382168892836	1.37089092304036	1.3694774893193	-0.927453572158066	-0.927453572158066	1.36282779806688	-0.469509924148325	1.36865497616939	-0.927453572158066	-0.923655048510477	-0.927453572158066	-0.267961369808764	-0.927453572158066	-0.927453572158066	1.36174876584599	-0.571299143893094	-0.778248968776269	1.36060118728908	0.0209913630185869	1.5943648608019	-0.37113536980003	-0.0658771363933654	-0.472315251108146	0.709941744042295	-0.415286073811374	1.53549025455214	-0.927453572158066	-0.519565329366406	1.05937524805919	1.35771993740007	1.33564762536935	-0.571246353610862	-0.88633053700847	-0.927453572158066	0.889348547205503	-0.927453572158066
