"Gene"	"IS01"	"IS02"	"IS03"	"State"	"MaxFC"
"MEOX2"	"MEOX2"	0.616447925228792	0.283232577892627	-0.776507632164014	"IS01"	0.616447925228792
"FH"	"FH"	0.607276310977239	-0.254243323271765	-0.178082213053897	"IS01"	0.607276310977239
"FAM13A"	"FAM13A"	0.605553637113168	0.495366945844025	-1.00175425551154	"IS01"	0.605553637113168
"UBE2Z"	"UBE2Z"	0.604438418625143	0.0635947165570649	-0.525733739424105	"IS01"	0.604438418625143
"EML2"	"EML2"	0.600363974070618	0.0099102006248938	-0.463580026072265	"IS01"	0.600363974070618
"IRS2"	"IRS2"	0.595847259026706	0.0695483737148074	-0.525808215121352	"IS01"	0.595847259026706
"RBM46"	"RBM46"	0.592653320104166	-0.00388912958515614	-0.442579584655426	"IS01"	0.592653320104166
"HCAR1"	"HCAR1"	0.581932142892274	0.311477132755877	-0.781566853233506	"IS01"	0.581932142892274
"ESRRG"	"ESRRG"	0.581255675710569	0.430712594619164	-0.912279374088465	"IS01"	0.581255675710569
"PCK1"	"PCK1"	0.577757679365781	0.20029812618345	-0.656063133973502	"IS01"	0.577757679365781
"KRT13"	"KRT13"	0.577406020827894	-0.231861003865159	-0.180192543819086	"IS01"	0.577406020827894
"ZBTB18"	"ZBTB18"	0.575105598868418	0.29272520411911	-0.755782530717325	"IS01"	0.575105598868418
"TP53"	"TP53"	0.569880597486671	0.372460995710927	-0.839594767946758	"IS01"	0.569880597486671
"RP11.219A15.1"	"RP11.219A15.1"	0.5683402724077	0.0663081437237627	-0.501502008655339	"IS01"	0.5683402724077
"FGF17"	"FGF17"	0.567619779532272	-0.00736343145767416	-0.419880748880891	"IS01"	0.567619779532272
"PPFIBP2"	"PPFIBP2"	0.566929693559742	-0.0113350754602666	-0.414989499302406	"IS01"	0.566929693559742
"LIPT2"	"LIPT2"	0.566036865102498	-0.166720241068932	-0.243309785306067	"IS01"	0.566036865102498
"GNG7"	"GNG7"	0.565652319490871	0.238427685594808	-0.688898554440564	"IS01"	0.565652319490871
"RET"	"RET"	0.564646202169244	0.167462625826953	-0.610040544148895	"IS01"	0.564646202169244
"EIF3E"	"EIF3E"	0.563400732300457	-0.3563216302446	-0.0326595348621517	"IS01"	0.563400732300457
"MPHOSPH8"	"MPHOSPH8"	0.563181117199324	0.191949262170766	-0.635884226857644	"IS01"	0.563181117199324
"SERPINE3"	"SERPINE3"	0.563137276004824	0.393186096574137	-0.857318973948517	"IS01"	0.563137276004824
"NDRG4"	"NDRG4"	0.562425188453836	-0.0137420057594734	-0.4089442027775	"IS01"	0.562425188453836
"EPB42"	"EPB42"	0.560059623448779	-0.219065474501136	-0.18119529060179	"IS01"	0.560059623448779
"GNAO1"	"GNAO1"	0.560034785310221	0.384506151111884	-0.84542713314074	"IS01"	0.560034785310221
"PPM1J"	"PPM1J"	0.555765879127964	-0.157894483826234	-0.245278515771345	"IS01"	0.555765879127964
"INPP5B"	"INPP5B"	0.553872923846291	0.313701632368675	-0.76285838033554	"IS01"	0.553872923846291
"GRIK4"	"GRIK4"	0.553212828082239	0.354720201161625	-0.807502963046432	"IS01"	0.553212828082239
"SLFN12"	"SLFN12"	0.55006617751891	0.427068419645715	-0.884752004670052	"IS01"	0.55006617751891
"THRSP"	"THRSP"	0.544101696680128	0.0207062663321069	-0.433039782607175	"IS01"	0.544101696680128
"NTN1"	"NTN1"	0.543916946362627	-0.138027858415933	-0.258208317964949	"IS01"	0.543916946362627
"CNBP"	"CNBP"	0.543246539381563	0.0891893998522119	-0.507762952607916	"IS01"	0.543246539381563
"C1orf95"	"C1orf95"	0.538449102348579	0.443179490288247	-0.893723514692772	"IS01"	0.538449102348579
"HIST2H2BE"	"HIST2H2BE"	0.534495542130266	-0.0709979266695108	-0.324873254129109	"IS01"	0.534495542130266
"ABCC12"	"ABCC12"	0.532341719171522	-0.383892528816325	0.0211016010356308	"IS01"	0.532341719171522
"PRDX2"	"PRDX2"	0.532078162934293	-0.157156269378123	-0.228230443300505	"IS01"	0.532078162934293
"PKD2L2"	"PKD2L2"	0.530203031989283	0.21217203404721	-0.633274631277691	"IS01"	0.530203031989283
"FRMD4A"	"FRMD4A"	0.529214715961966	0.0709265297002849	-0.477084085467828	"IS01"	0.529214715961966
"PPARGC1A"	"PPARGC1A"	0.527568785452614	0.0898967346367616	-0.496720395390867	"IS01"	0.527568785452614
"XPC"	"XPC"	0.525266838548198	0.359695490641885	-0.791907200411455	"IS01"	0.525266838548198
"MYOCD"	"MYOCD"	0.518279123413801	0.159871488617035	-0.566725539399298	"IS01"	0.518279123413801
"CNTN6"	"CNTN6"	0.517675961656896	0.136120126661967	-0.540131595633563	"IS01"	0.517675961656896
"TMED8"	"TMED8"	0.516314199579182	0.253661668809189	-0.668463190413304	"IS01"	0.516314199579182
"COLEC11"	"COLEC11"	0.515229881516927	0.310205796874097	-0.729874302501773	"IS01"	0.515229881516927
"FN3K"	"FN3K"	0.515223357741361	0.0688142231138471	-0.464209959301947	"IS01"	0.515223357741361
"HOXB5"	"HOXB5"	0.512861496785122	-0.0418152448738935	-0.340677725037696	"IS01"	0.512861496785122
"TMEM63A"	"TMEM63A"	0.510407243565118	0.396149045726477	-0.820821433514262	"IS01"	0.510407243565118
"WDR77"	"WDR77"	0.507862696323497	-0.0603169456705944	-0.316546902411464	"IS01"	0.507862696323497
"ATP5S"	"ATP5S"	0.505771407148469	0.2285780616322	-0.632908600255532	"IS01"	0.505771407148469
"GFRA2"	"GFRA2"	0.504099925238752	0.34916368698947	-0.76435678117757	"IS01"	0.504099925238752
"NPIPB5"	"NPIPB5"	0.50349082870369	0.183627357058979	-0.581719307971727	"IS01"	0.50349082870369
"VWA5B2"	"VWA5B2"	0.501540058253837	-0.0955781864482387	-0.272973479248738	"IS01"	0.501540058253837
"NOL8"	"NOL8"	0.501419314262142	0.392027608899181	-0.809508770737881	"IS01"	0.501419314262142
"ZNF467"	"ZNF467"	0.498358006458294	-0.0653262465708676	-0.303867479130851	"IS01"	0.498358006458294
"MAP2"	"MAP2"	0.495433813451539	0.441926437770848	-0.859911026577227	"IS01"	0.495433813451539
"AES"	"AES"	0.491525612370292	0.358389264205313	-0.765028821799898	"IS01"	0.491525612370292
"HIST1H4I"	"HIST1H4I"	0.490475096727644	-0.11921027777376	-0.238622615671961	"IS01"	0.490475096727644
"TFAP2B"	"TFAP2B"	0.490325586150676	-0.308558784918348	-0.0301255796513001	"IS01"	0.490325586150676
"RHOBTB2"	"RHOBTB2"	0.490238717853699	0.400774641939767	-0.810705017728961	"IS01"	0.490238717853699
"ABCC8"	"ABCC8"	0.490064538165372	0.391442539503908	-0.800303398603858	"IS01"	0.490064538165372
"FAM118B"	"FAM118B"	0.48727812905747	0.114945065580719	-0.493907819901778	"IS01"	0.48727812905747
"TUBB4A"	"TUBB4A"	0.486576230729354	0.253162491170819	-0.645491445669379	"IS01"	0.486576230729354
"IRX1"	"IRX1"	0.486175583310629	0.154742060658363	-0.53687441365488	"IS01"	0.486175583310629
"TELO2"	"TELO2"	0.485176351194941	-0.261967576702386	-0.0775182325575357	"IS01"	0.485176351194941
"FOXF1"	"FOXF1"	0.484191771968549	0.14195335587873	-0.521304229621956	"IS01"	0.484191771968549
"MRS2"	"MRS2"	0.48115721890594	0.328876944849467	-0.724731783720001	"IS01"	0.48115721890594
"ALDH1L1"	"ALDH1L1"	0.478576146073547	0.404685908256032	-0.806215934533723	"IS01"	0.478576146073547
"PCM1"	"PCM1"	0.476101689042002	0.26306671438164	-0.648493582965005	"IS01"	0.476101689042002
"DHRS11"	"DHRS11"	0.473643516206799	-0.0760924849733755	-0.273384189077078	"IS01"	0.473643516206799
"RPL31"	"RPL31"	0.472542262370418	-0.273059804488712	-0.0557847846614822	"IS01"	0.472542262370418
"RP11.723O4.6"	"RP11.723O4.6"	0.465067570179442	0.371872070970014	-0.759917773822786	"IS01"	0.465067570179442
"P2RX5.TAX1BP3"	"P2RX5.TAX1BP3"	0.464250980350039	0.315389272302725	-0.697140875113462	"IS01"	0.464250980350039
"ASB10"	"ASB10"	0.462589221721135	-0.07615089279897	-0.26498498812598	"IS01"	0.462589221721135
"CYP4Z1"	"CYP4Z1"	0.460636867946627	0.163678315889527	-0.527452906113882	"IS01"	0.460636867946627
"EFCAB5"	"EFCAB5"	0.460169719799624	0.427712558861025	-0.817679109029558	"IS01"	0.460169719799624
"DTX4"	"DTX4"	0.456286774451235	0.314803315668917	-0.690491011308688	"IS01"	0.456286774451235
"OSR1"	"OSR1"	0.456011857952562	0.389182029783486	-0.772139963754892	"IS01"	0.456011857952562
"ACOT2"	"ACOT2"	0.454799344923573	-0.0810817564566947	-0.253684854070384	"IS01"	0.454799344923573
"DLL1"	"DLL1"	0.453707486084617	0.351730727862724	-0.729186072342276	"IS01"	0.453707486084617
"SCGN"	"SCGN"	0.449718783344311	0.378470136044824	-0.7556062011391	"IS01"	0.449718783344311
"ADIPOQ"	"ADIPOQ"	0.449139123790876	0.296337279925158	-0.664779209478157	"IS01"	0.449139123790876
"ATP1A4"	"ATP1A4"	0.44832941612458	0.250220280396127	-0.613415405282359	"IS01"	0.44832941612458
"RPS27A"	"RPS27A"	0.444517484632929	-0.532747981959692	0.251141297901871	"IS01"	0.444517484632929
"COBL"	"COBL"	0.442051025720869	0.38680819519233	-0.759001033904476	"IS01"	0.442051025720869
"RP11.514P8.7"	"RP11.514P8.7"	0.43790905970691	0.246840213774277	-0.601838597116276	"IS01"	0.43790905970691
"KCNU1"	"KCNU1"	0.435172811469681	-0.293117931451744	-0.00553364235126712	"IS01"	0.435172811469681
"CNOT3"	"CNOT3"	0.432957889046196	-0.181182076802392	-0.127052710720699	"IS01"	0.432957889046196
"SSB"	"SSB"	0.431321430651581	-0.0354856736918414	-0.286162542163256	"IS01"	0.431321430651581
"AKAP14"	"AKAP14"	0.430115948530509	0.0629062487716862	-0.393537180898926	"IS01"	0.430115948530509
"RBSN"	"RBSN"	0.427041007018239	0.211441109112062	-0.554686214482092	"IS01"	0.427041007018239
"RPS13"	"RPS13"	0.426907988906063	-0.655693796969929	0.399724773499272	"IS01"	0.426907988906063
"ZNF581"	"ZNF581"	0.411357392883039	-0.189138246114607	-0.102009941598326	"IS01"	0.411357392883039
"ACOX1"	"ACOX1"	0.407963065044098	0.236221923482712	-0.5675735825028	"IS01"	0.407963065044098
"ACCS"	"ACCS"	0.407415842912444	-0.014039363165134	-0.291740140677609	"IS01"	0.407415842912444
"PDE8B"	"PDE8B"	0.404013735175279	0.396815798663027	-0.741334673946383	"IS01"	0.404013735175279
"EHBP1"	"EHBP1"	0.40253497283427	0.380488664238596	-0.722251137037852	"IS01"	0.40253497283427
"GIPR"	"GIPR"	0.400328562190254	0.259281846138643	-0.587195387843633	"IS01"	0.400328562190254
"DOCK3"	"DOCK3"	0.396446619911081	-0.0249330349117073	-0.271480516576202	"IS01"	0.396446619911081
"SCEL"	"SCEL"	0.395569989005471	-0.054994022740151	-0.237736425175856	"IS01"	0.395569989005471
"ISY1"	"ISY1"	0.394137111632997	0.0276693979335043	-0.327629870929612	"IS01"	0.394137111632997
"RSPO2"	"RSPO2"	0.392077385245263	-0.0612502472993381	-0.228217824863113	"IS01"	0.392077385245263
"SLC17A8"	"SLC17A8"	0.389269932204894	0.261359046770458	-0.58114322579296	"IS01"	0.389269932204894
"RAB1B"	"RAB1B"	0.382994991979957	-0.274996632827707	0.0138652645665489	"IS01"	0.382994991979957
"VDAC3"	"VDAC3"	0.38176222540134	0.113748567149589	-0.413032203106232	"IS01"	0.38176222540134
"LIPH"	"LIPH"	0.38099565260323	0.211181159995258	-0.519682004775586	"IS01"	0.38099565260323
