"TCGA.3R.A8YX"	"TCGA.DX.A1KX"	"TCGA.DX.A1L1"	"TCGA.DX.A23U"	"TCGA.DX.A3U6"	"TCGA.DX.A6BG"	"TCGA.DX.A6YQ"	"TCGA.DX.A6YR"	"TCGA.DX.A6YV"	"TCGA.DX.A6YX"	"TCGA.DX.A7EF"	"TCGA.DX.A8BG"	"TCGA.DX.A8BH"	"TCGA.DX.A8BM"	"TCGA.DX.A8BO"	"TCGA.DX.A8BP"	"TCGA.DX.A8BR"	"TCGA.DX.A8BS"	"TCGA.DX.A8BT"	"TCGA.DX.AATS"	"TCGA.DX.AB2Q"	"TCGA.DX.AB2Z"	"TCGA.DX.AB36"	"TCGA.FX.A2QS"	"TCGA.FX.A3TO"	"TCGA.HB.A2OT"	"TCGA.IE.A6BZ"	"TCGA.QC.A6FX"	"TCGA.QC.AA9N"	"TCGA.SG.A6Z4"	"TCGA.SG.A849"	"TCGA.SI.A71O"	"TCGA.SI.A71P"	"TCGA.UE.A6QU"	"TCGA.VT.A80G"	"TCGA.VT.A80J"	"TCGA.X6.A8C2"	"TCGA.X6.A8C3"	"TCGA.X6.A8C4"	"TCGA.X6.A8C6"	"TCGA.3B.A9HJ"	"TCGA.3B.A9HL"	"TCGA.DX.A1KY"	"TCGA.DX.A1L0"	"TCGA.DX.A1L2"	"TCGA.DX.A23R"	"TCGA.DX.A2IZ"	"TCGA.DX.A2J0"	"TCGA.DX.A3LY"	"TCGA.DX.A3M1"	"TCGA.DX.A48N"	"TCGA.DX.A6YS"	"TCGA.DX.A6YT"	"TCGA.DX.A6YU"	"TCGA.DX.A6YZ"	"TCGA.DX.A6Z0"	"TCGA.DX.A7EI"	"TCGA.DX.A7ES"	"TCGA.DX.A8BU"	"TCGA.DX.A8BV"	"TCGA.DX.AB2H"	"TCGA.DX.AB2J"	"TCGA.DX.AB2O"	"TCGA.DX.AB2T"	"TCGA.DX.AB2V"	"TCGA.DX.AB30"	"TCGA.DX.AB32"	"TCGA.DX.AB3B"	"TCGA.FX.A3NK"	"TCGA.HB.A3YV"	"TCGA.IE.A4EJ"	"TCGA.K1.A6RU"	"TCGA.MB.A8JK"	"TCGA.MO.A47P"	"TCGA.QQ.A5VA"	"TCGA.QQ.A8VB"	"TCGA.QQ.A8VG"	"TCGA.QQ.A8VH"	"TCGA.RN.A68Q"	"TCGA.RN.AAAQ"	"TCGA.SG.A6Z7"	"TCGA.SI.A71Q"	"TCGA.SI.AA8C"	"TCGA.UE.A6QT"	"TCGA.VT.AB3D"	"TCGA.WK.A8XQ"	"TCGA.WK.A8XT"	"TCGA.X6.A8C7"	"TCGA.X9.A973"	"TCGA.Z4.A9VC"	"TCGA.Z4.AAPF"
"RASGRF1"	-1.55139826006269	-0.453779124355544	1.17820119663181	-0.342035369608533	1.1717195291346	-0.348728147935862	-0.919985473030757	-1.34259460231148	1.18198867255412	-0.870384711213948	-0.876522173627555	0.714991166896078	-0.349729267666652	0.337528728711464	-0.607637773774103	1.18255666892526	-1.18704082525282	1.18699316994641	-1.33787218719361	-1.44575137447032	0.70205190538931	1.36745687909061	1.30528381190027	-0.831413685241603	1.24016130241969	1.25077163005037	-0.587208544373167	-0.516033244917115	1.17422532744877	-0.184745915446013	1.17388554938437	1.39264877705811	1.1739402677209	-0.0700597843696405	0.0599502431839182	-0.162400147792392	-0.42984396946649	0.567365112422936	-1.40614265391405	1.17241643275228	1.2951556482443	-1.59877559797052	-0.386752714300205	-0.37578073681759	-1.41855015422016	1.28246616489263	1.1748080063573	-0.343755490012976	-0.400721646201539	1.17421493724619	0.628136019252595	-0.51670440851838	-0.221656117121826	1.16924836542495	-0.0268277094926718	-0.807330140722048	-0.325878139806568	0.916692928592594	1.17090951963408	-0.123885022023324	1.32467980958959	1.18795618970606	1.17976832977898	1.18024894551869	-1.08397251511426	-0.889406317177986	1.17742911307705	1.31561176005589	1.20792373613436	-1.59397137312045	1.18205725710153	-0.09018266877593	0.464695177764237	-1.22958739672596	1.50835209532491	-1.3988418288003	1.27656985895059	1.19119326310031	1.39129362250716	-0.322277167145829	-0.475231201241658	-1.38930328373691	1.1666355191984	1.17020542507915	1.17411782297929	-0.52062356964132	0.720887546745063	-1.31461434563159	0.437780090491876	-0.150425118671419	-0.955724356385582
"SGIP1"	-1.40696680549447	-1.14194324658841	-1.03257606263857	0.852775750645544	-0.523864135372459	1.09137734753229	1.40025014675518	0.423038106112476	1.40668808526717	-0.718140782693537	1.78896488573233	-0.953222074591796	1.85327009978395	-0.855039542948799	-0.559184148752878	-1.11306789154053	-0.861300062931819	1.42651179369419	-0.14561225477751	0.286164623035455	0.911181031460749	0.73917254749256	-0.610866633175905	0.819789532941585	-1.22055588471833	0.992067824094559	-0.615917307740649	0.527808349856833	0.339468847757648	1.29746229586916	1.39992310219421	0.549670555204709	0.360692333576419	-1.08625738375085	0.642815763700292	0.352142893127416	-0.777607892590668	-1.34569431189955	0.34687652904917	1.08071141021306	-1.19017646066071	-0.827846306887636	-1.26891621344204	-0.831097222587715	-1.31841553758955	0.353430490770491	1.02999193340924	1.37938495367706	-0.558441183386621	1.23617165216348	-0.93634489274816	1.2865759885284	-0.921903016737412	-0.308753750590424	0.837236742411518	-1.26994177986552	1.39275589751175	1.4826739429554	-0.709504167038802	0.811085525998201	1.34849130585271	-1.25427832203981	-1.21044580563474	0.488121908244207	-0.862923640995641	0.601013518775272	0.402251447954314	0.303987054757353	-0.925199506923694	-0.453345729677625	0.634041818145836	0.206913773796945	1.32696170381219	1.45279379104382	1.36257157990047	0.736337623580279	0.685675089760259	1.43328310909501	1.14605096702046	-0.00416184591099453	1.29920853438463	0.412583204374336	0.676779493065971	0.523492279419321	-0.633352316110756	0.750781470167004	-1.22513402982304	0.380025416965287	1.5640455521789	-0.553539367811797	0.784837076309822
"TYRP1"	-0.813521250255542	1.44157608681417	-0.718819908591868	-0.878581649394746	-0.798537291839037	-0.375184815278939	1.43904792744418	-0.668040757354494	1.43936720093482	-0.59351025817679	-0.213332209456846	1.43926897252633	-0.698105038675335	-0.237926620389594	-0.407206151518036	-0.922892709835756	-0.816401908494508	1.44159928936067	-0.35330900962709	-0.837818395467401	-0.268613849984937	-0.92856491599628	-0.324030258506746	1.44027213685387	-0.28436486819657	-0.666125885452025	-0.432433071468469	-0.918002497679681	-0.21867677253349	1.43593415082377	1.44009256862935	1.44085041927558	-0.763497607316038	1.4360112049331	-0.867462131540782	1.43822711914587	1.43952747784169	-0.892086591039432	1.43588481827671	-0.347686769821295	-0.852737569774492	-0.829638804526227	-0.632330067033943	-0.377770867113523	1.4401345586322	1.44143068232784	-0.243648309912349	-0.867202139954186	1.43743796376174	-0.839454661122003	1.43810305603712	-0.93833262722834	-0.238030451993291	-0.678898168915091	-0.589609978660708	-0.869240748344782	1.44174401766452	1.43971116641468	-0.698909748859689	-0.308475977579819	1.43866801860041	-0.697187809743343	1.43524708271828	-0.49961962359779	-0.851794730674432	1.44199667336366	-0.633041544135434	-0.549440480945254	1.43925838781678	-0.716030556976051	1.43719412401526	-0.626869819332794	1.43546944299148	1.74456423896357	-0.812095639126119	-0.826110228287598	-0.889149807248311	-0.32897306009918	-0.344463270882586	1.43990829890348	-0.369964771266686	1.44126074759846	1.43585489237272	-0.814409206703854	1.43534401741873	1.43514114532562	1.43596809394088	-0.856540478466511	-0.704486691514034	1.44141527854427	1.44147438100134
"STRA6"	-0.805128778664251	1.54465659834539	1.24304136565578	1.14953504003	1.15243161844997	1.15623057961134	-0.619349582352585	-0.78463896275395	-0.803897883838094	-0.80263980308278	-0.764522097691073	-0.772064112550499	-0.76224415228961	-0.345122679916777	-0.752476129407763	-0.80344220532702	-0.774654312394963	-0.766790720109704	1.18091091265805	1.4063199779997	-0.797497550534047	-0.673793005402373	-0.644829522816637	1.46801515737203	-0.440493107631418	-0.775880160189185	-0.773969784566952	-0.0264936637191002	-0.768179679752508	-0.777105819607764	-0.781234648501531	1.24716156003704	1.1364165615251	1.38365741511121	-0.79741264989132	-0.710771130717671	-0.618431500217307	-0.765446669604574	-0.793156157453343	-0.322295653276866	-0.78847363930544	-0.633820116915522	-0.768139716063199	-0.753097226443553	-0.761970927263668	1.81175284648365	-0.797077592649605	-0.744882865609295	1.17403799960803	-0.774503893151015	1.56904826068965	-0.750517386749173	-0.670421967024986	-0.759946128888956	-0.788688387341514	1.34398910726174	-0.725643882042084	-0.758529953923119	-0.795773901483413	-0.790263121754663	1.77080385088477	1.82227122939761	-0.777121760879193	-0.789490872441032	1.23073415176474	1.47982522076039	1.14423383420842	-0.76775271065875	-0.756025212632065	-0.47723372216358	-0.363009480294972	-0.337438776565973	-0.780909033691141	-0.76706322831498	2.24977245475885	1.1625938936566	1.23316429571671	1.37502753020221	1.14153160181357	2.77612214137955	1.45290112029009	1.47987202798704	1.16655923933326	-0.743769016533419	-0.766718563351948	-0.80043175847196	1.15874532374995	1.26231854035177	1.92516999571683	-0.798917425424565	0.173723977433217
"NTSR2"	-0.786310636928473	0.0644569802275632	-0.786310636928473	-0.633255843679577	1.38818654011639	1.38494627128199	-0.786310636928473	1.39432655230754	-0.786310636928473	-0.640322654396661	-0.786310636928473	-0.66296251647762	-0.786310636928473	-0.269309418590223	1.61688099536229	-0.786310636928473	-0.361963734606931	0.199302598259377	-0.786310636928473	-0.786310636928473	-0.786310636928473	-0.786310636928473	-0.738543494894504	-0.708278579360795	-0.680295000504019	-0.786310636928473	-0.786310636928473	0.577090254547627	1.43121849048904	-0.786310636928473	-0.786310636928473	-0.0727191401785815	-0.786310636928473	-0.786310636928473	-0.684124124072626	-0.786310636928473	-0.47160965116482	-0.786310636928473	-0.786310636928473	-0.61803554315228	1.3658007946377	-0.786310636928473	1.38827197666271	-0.786310636928473	-0.786310636928473	1.37529409385595	-0.786310636928473	-0.461652438246238	-0.786310636928473	-0.786310636928473	-0.344612621230635	1.38387487027194	-0.786310636928473	-0.786310636928473	-0.786310636928473	-0.786310636928473	1.39397093987497	1.39173851967546	-0.786310636928473	-0.786310636928473	1.38349806177915	1.7458682261939	-0.786310636928473	-0.786310636928473	-0.786310636928473	1.37890325756501	1.37591806318278	-0.786310636928473	-0.786310636928473	1.38091207353514	-0.786310636928473	-0.272045175475161	-0.786310636928473	1.78755546966403	-0.786310636928473	1.37684990871354	-0.786310636928473	1.37148982458893	1.38314169157593	1.38233422182114	1.50767183211992	1.38327254980209	0.0944998213600021	1.4010601897938	-0.786310636928473	-0.786310636928473	1.36636561502579	-0.673749985409766	-0.786310636928473	1.41757593554891	1.44677197807701
"GMPR2"	0.42510378674328	-0.259592893361369	0.973396139259302	1.15602135128242	-1.45995527719367	-0.00957409933118537	0.699554331984622	-0.504227192172757	0.156574588309883	1.50475463662655	0.849636236212084	0.573140918198259	0.272343806704884	1.10189783265613	-0.429056249717548	0.478014169836498	1.14776658078493	-1.04836209867182	0.95971630387792	-1.40261588513835	1.50951828889584	0.173791172087254	-0.662274568910353	1.4631968853293	-0.0677299303730251	-0.80677789700943	1.48041711159486	1.31882653423612	-0.0600023136790186	1.07530365965325	1.13077233166445	-1.95144443456521	-0.624370020871151	1.1144795482512	-0.0783277107400169	0.517392418842226	-1.61002833514605	-1.09646864205944	0.135290172305725	0.3618717199882	-0.470759858742331	0.910577692309066	0.852551335740178	-1.59107475281735	0.933814189947618	-0.379057816340517	0.929672850836541	1.16523294449112	-0.266114807566157	-1.46831998928879	-1.51743602093998	-0.872647418010262	1.14954912822662	1.61922800005734	-1.93237822684527	0.504141700466147	-0.113485517686223	1.1425873398833	-0.0727891723078151	-0.263456021862376	1.58066856413319	-0.562288525819	-1.53260167176452	0.851776802551789	1.33633143345708	-0.0885398120449526	-0.417611704992692	1.13643162958955	-0.166064177625054	-1.29358528498203	0.977962159713591	0.956751443130847	0.606771547138968	-1.67953678801119	1.35725181961089	0.870244737183568	1.25088704660083	1.19571998375353	-0.469793205303838	1.21351528572252	1.43283173116308	-0.875002840188201	1.08862444538609	-0.566405350834052	0.875872578913517	0.226306661540892	1.05864094226963	1.50347966739192	-0.32215567389403	0.147420944670135	-1.1212127993742
"GPR143"	-0.597567059149489	-0.390784496261539	-0.761046122496431	-0.826093704662422	-0.350861520978896	1.47148124616448	-0.82558630391342	-0.808984058498171	-0.827963272006564	1.44624856029877	-0.374157493438027	-0.832652123994133	-0.629127881689993	1.43455955818646	-0.738340130893957	-0.827019257516673	-0.651911059199494	1.44405513450515	-0.821464221186617	-0.642696628118739	1.42754926739689	-0.623863314192628	-0.511743506120963	-0.69954251120235	1.43879431252848	-0.279403833805819	-0.833809971493595	-0.658078878806882	-0.631835033100048	1.4607390507954	1.43737622458742	-0.448863523619688	-0.761289481870498	-0.766490155916555	1.44700615424868	-0.682440055821613	-0.534138164451691	-0.57168300154396	-0.817130088537897	-0.656693820725397	1.44843473044265	1.43185185123919	1.45039544846194	-0.82157229397614	-0.567153658534028	-0.809026809507387	1.44882331981035	-0.445047404846791	-0.710120140547857	-0.79249350780866	-0.676906627838035	-0.666022749276178	-0.627511241661616	-0.82055631218678	-0.439319714405107	-0.7318642462507	1.45971505894682	1.44211670674806	-0.703236107283478	1.44491013165801	-0.38533177299584	1.47028871397296	-0.750270361393689	-0.794656228813629	-0.800606614444231	1.44203263653582	-0.830041724541834	-0.645995660824986	-0.675226251843821	-0.471084508889207	-0.814755549671675	-0.539506444685445	-0.83540156834937	2.14895511615662	1.44014696870454	-0.614109852143149	-0.72334549053991	1.44471115094541	-0.585557254244343	-0.708307836288	1.45020533386238	1.47319665620699	1.4797186147666	1.4569026458514	1.43282047319384	1.47872699766319	1.43093233634632	1.42724793810282	-0.823525857569726	-0.588548202790618	1.43518081862285
"RP1.317E23.6"	0.325663037623447	0.314563353761864	0.058467634084612	0.228350482413724	0.189100481704688	-0.136115164358906	-0.908198824881669	1.39339875281387	-0.908198824881669	-0.0483272864670221	1.36630928935709	0.185596627478457	-0.908198824881669	1.39201488140888	1.35378696991115	-0.908198824881669	0.0556787716006686	0.0564420648735051	1.33038174857062	-0.000568122405870296	1.34515749007536	-0.908198824881669	0.0388856724780792	-0.015697463861504	0.414471135325728	-0.908198824881669	-0.908198824881669	-0.908198824881669	1.371288114617	1.38502581994624	-0.908198824881669	-0.908198824881669	0.116414746513361	-0.908198824881669	0.255046452934426	1.33134178817794	1.36911351437722	-0.908198824881669	1.39177560462768	1.36494979229428	0.0711985385768928	1.44281101370526	1.3453722116229	1.36098684394947	-0.908198824881669	-0.908198824881669	-0.908198824881669	1.40545478585882	-0.908198824881669	-0.908198824881669	1.38727255241914	1.36748546154342	0.628429243738167	-0.908198824881669	-0.908198824881669	-0.908198824881669	-0.563711570775395	-0.908198824881669	-0.908198824881669	-0.908198824881669	1.36490177991469	1.31767066604484	1.33713509514163	1.33631068473318	-0.312532878004746	1.36725848868699	-0.908198824881669	-0.908198824881669	-0.908198824881669	1.38211599531888	-0.908198824881669	-0.908198824881669	1.37772792207888	1.36204655365537	1.67449101811522	1.3662492903139	1.32244555048077	1.36646890784202	-0.908198824881669	1.32412196411639	0.131802315998166	-0.908198824881669	-0.908198824881669	-0.908198824881669	1.3589066888757	1.37265334870063	-0.908198824881669	1.31667878837173	-0.908198824881669	1.31222641684914	-0.908198824881669
"CHRDL1"	1.0266750065792	0.974687954790279	0.718296097524717	-1.16625220507441	0.274091597075307	-1.16625220507441	0.578258614848457	0.98263692434749	1.04361825065526	-1.16625220507441	0.968478466091036	1.0291825377401	1.03275263388014	0.295974801329351	0.846617404429933	0.693765329974664	1.0086755693064	-1.16625220507441	-1.16625220507441	-1.16625220507441	-1.16625220507441	0.996036578377408	-1.16625220507441	-1.16625220507441	0.983327659215677	-1.16625220507441	1.02134355232852	1.0285203938988	0.495734679372861	-1.16625220507441	-1.16625220507441	0.340692493468858	-1.16625220507441	0.983565276465739	-1.16625220507441	-1.16625220507441	-1.16625220507441	0.679511402553899	-1.16625220507441	1.00460362740261	0.976446456722149	-1.16625220507441	0.579560975003763	0.734878249364633	1.0282253006588	-1.16625220507441	-0.160476687213626	0.672455513750352	0.733941439775725	1.02538484114329	-1.16625220507441	0.77489430423454	1.05959107341401	0.710499818119886	-1.16625220507441	0.968964056728926	-1.16625220507441	0.999621234758435	-1.16625220507441	0.981461826372516	-1.16625220507441	-1.16625220507441	1.03442420841834	0.970262358471227	1.12791312156174	0.673122577176703	0.99116297681284	0.424411299465218	-1.16625220507441	-1.16625220507441	1.03950959111557	1.03510589458012	1.06687773366673	1.1173582227097	-1.16625220507441	1.00068464681205	-1.16625220507441	-1.16625220507441	0.985661975986554	-1.16625220507441	0.731959539919909	0.997895780469132	1.00677709928562	1.03590236238171	1.02090732925948	-1.16625220507441	0.643241711816636	0.695802695462314	-1.16625220507441	0.973500063816845	-1.16625220507441
"HRH2"	-0.411158911604993	-0.27038801719199	1.25650575550474	-0.546151565784528	1.26537384630398	-0.801055438909544	-0.953065633103219	-0.62743929017342	-0.467419411296908	1.32466234900489	-0.595628972489878	1.26993605707213	-0.479421958798652	-0.24065818274061	-0.659636377419901	-0.124492460959326	1.28638788208739	1.15635265327456	-0.600681437595161	-0.594677786643572	-0.831719482738265	1.17305842426355	-0.306758120976698	-0.577602433461366	-0.745345792326114	1.27626176074014	-0.936974556400872	-1.07939793147736	2.18011278579844	0.0105691861948325	1.28613888721879	1.25510997756018	1.34881316734494	1.67662090020608	1.29502878171912	1.41319649563808	1.19253097196052	-0.233351204110761	-0.787309222152875	-0.94921702725872	1.25224419987231	-1.13502859794434	-1.64320030174608	-0.212790615058185	-1.12680308721611	1.1751124055896	1.26641132212311	-0.712555338690454	1.30770880694588	1.27508216164856	1.2815275297667	-0.702442249611571	-0.615737069563346	1.26700725875887	-0.919455074613909	-0.403347919289622	1.94294235603254	1.32809634226771	-1.39061296560683	-0.866752491733364	-0.312175099962191	-0.771118046248068	1.28336681264795	-0.560880360500951	-0.554508462548411	1.10557603752952	1.34096628315722	-0.810538191048974	1.2229363166726	-0.831118443523835	-0.758039473603102	1.23700755466585	-0.930104901208477	2.20082569922966	1.63376840685601	1.32882038845742	-0.40128199569728	1.30561086229899	0.614433422730959	-0.423439265890287	1.62983145891447	1.19777402641051	1.43672060817779	1.13941267200986	-0.857494766830522	-0.762998600158388	-0.686302655183751	-0.55727067595571	-0.878823905151391	-0.58488930716254	-0.537427318453352
"SPRYD7"	0.5507303975254	-0.0667046973919375	1.47383983915445	-0.657184236213832	0.831620078494732	0.601940341114353	1.01879338166249	0.026506238174803	-0.827765963542903	1.38311984581522	0.0194102168645288	-0.183546496058563	0.787096854457044	1.1834287700317	-0.275562364022762	-0.179003757607796	-1.13123659627112	0.384942957380589	1.26841168131951	-1.40592331880219	0.85014287196815	1.17736254237927	0.128542417285148	-1.12673437153644	-1.92203826604545	0.783717114708158	-0.210637199974166	-0.417415096099887	-0.00883307133761915	-0.412264439341193	0.562249236966682	-0.691367371826537	0.925319384002673	0.0614761174271932	-0.922452533299017	0.703705666491765	-1.52631554640183	-0.37368752453158	0.0241880106607909	-0.518427084476338	-1.93646382910386	-1.67168229327972	0.0303560302508692	-0.956642912623148	0.998927750649442	0.0274475770114383	1.56712043708601	0.665712403253124	-1.79074059475693	-0.0399612637990279	1.27411189525751	1.4089415523937	-0.4510330430129	0.35681891099699	-0.346536413998302	1.03040635379963	-0.127236531707098	1.37859590779215	-2.54719679541623	-0.226338503329874	1.40386778728962	1.52902825805203	-1.15769585179956	-2.38041815556102	-0.0858517796936818	0.628653073128254	-2.34619817794682	0.50288825689601	-0.0565608424268492	-0.798420608112507	-0.330778075681543	0.88549448957101	1.38909564600076	1.27076511763366	1.25944837050506	2.0858240444825	1.39626455214318	1.32341312188566	1.41773132264938	0.275308903122645	-0.797301255936857	1.16336388333066	-0.916157899925952	0.44321506212196	-0.656578221685076	0.232543675559567	0.220842157428668	1.2741082809534	0.101371414982006	1.0064465585259	0.689762020139451
"ANO3"	-0.0989641482383711	-0.845677916666106	-0.842977709407339	-0.694913549764561	-0.559939237471591	-0.919087500888465	1.65543293559152	1.2829588511139	-0.806257197345115	0.784151545464138	1.29435778281062	-0.718992827453531	1.53102947842829	1.30291158883535	-0.678051160470219	-1.0854132269955	-0.439788257667768	1.27846637109249	1.37047790436501	-0.794180828125092	1.67101330796942	-0.777451224684896	-0.859760649978142	-0.730953003290415	1.65376563487826	0.820579836302145	-0.753230973440152	-0.487831476414845	-0.862646978072836	1.29687604818279	1.36217462246911	1.28260419942393	1.28826512325983	-0.419232572408611	-0.504794966763082	-0.495797796683712	1.28320185562081	1.32330383354511	-0.724267505780435	0.202164890979224	-0.821403337012228	1.33015321352172	1.29432411261844	1.29368571041864	1.28258291112413	-0.425245190357954	-1.03092823703059	-1.04959514023732	-0.947073506144787	-0.750779303484559	-0.493002592715265	1.28925289182282	-0.678038977104785	-0.516812560687452	-0.696548439095821	1.29697515615196	-0.44431532049211	1.27508003105466	-0.8506441552239	1.4927441031899	-0.62496334589003	-1.00750357715046	-0.732032749121254	-0.839916392559037	1.30199420508672	1.31083477160328	-0.781870239177165	1.47151309510527	-0.901567518669183	-0.310983270689915	1.45757570138632	-0.326820003141052	-0.824328365155295	1.890827677979	0.260578284456361	1.43677151992468	1.39826908685965	1.2946731596905	-1.25194116245977	1.30433678217834	1.30237083210375	1.31435665683807	1.28383305188205	1.62906469623714	-0.830720139672889	-1.1666189174762	-0.918975274336549	-0.148498194773369	-0.698979633238364	1.35060808552151	-0.973761345094187
"ACSM5"	-0.825390122171331	0.025365791056989	0.925012319242287	-0.216510792155392	0.995413922002344	-0.343325501785331	1.46536582819559	1.53231594015963	0.561339277155125	-1.44182825996936	-0.935337809352031	0.736840374316546	0.939464719778409	-1.42387675778273	0.958137006425819	-0.890937013001539	0.955710143316172	-0.862701361416146	-0.214856580259713	-0.439274111304574	-1.36115250060936	-0.565868033853073	-0.92915222554907	-0.543664624770275	0.977868266486978	-1.08480258007441	-0.556240470029701	0.809837113503157	0.791000896837527	-0.54977242878259	0.60112780262623	-0.815635116347217	1.44023962057881	1.05969962294822	-0.430650187102948	0.305230973060268	1.34910183587258	1.48290153046336	-0.954305012918113	1.02276246314498	0.862973073462861	0.952309696250914	1.47278768923096	1.29410669960162	0.953433498879906	-0.596413017248944	-1.49831159231716	1.01414327456911	0.877855607521949	-0.922687505161704	-0.864155698282404	-0.601666389301827	-0.921051018075454	1.43372857720949	1.57182001257208	0.147436369689785	1.0750338207225	1.01158785658327	0.766123819879515	-0.524940958225963	-1.54317156743518	1.07225869972227	1.47451251073569	1.02560323194657	-0.896626752876772	-1.36652504305561	1.12737187632013	-1.27323872735971	-0.591953712083115	-0.676061551611506	0.92376092936769	1.0768492517325	1.49538383621912	1.58066580032799	1.4899609003566	1.49391621691116	1.01502528917281	-0.965883799226704	1.40549212870935	1.19585955651848	-1.29079383819385	-0.281826523847402	-1.06547442639315	-0.56343214811602	1.00770031908726	-0.678250452198504	-1.38477331804299	-1.27130600431669	-0.862573099939186	-0.469761896209443	-0.505544496101084
"FBXO25"	-0.887127661358772	0.899487969245639	0.388433914266152	0.430305895317576	-0.0556458784804195	0.0283915878427527	0.611728645408272	0.917843767432801	0.868610469856698	-4.06350054631287	-1.43100995586039	-0.10879167376593	0.219364750806523	0.760412634862532	0.00208232300002845	0.639475367892632	0.908290911316657	0.0787295724255959	0.364593118188426	-0.235537278102697	-1.3417354686318	0.738884795559082	-1.19780403792163	-0.0704819602588249	0.696630037937744	0.157051341087222	0.637072385168989	0.790548406179071	0.859106147351651	0.663453376197782	-0.707185991226863	-0.767727611378602	0.694546466995949	-4.06350054631287	-0.983609018129139	0.704416255754412	-0.76398863808862	-1.63945481576185	-0.452264415849386	0.343981968008999	0.260315841981917	0.283961832260498	0.346488641744119	0.295131616597871	0.639834396217113	-0.144831289838903	-0.0455913854391586	0.902057204379762	0.714636096704085	0.277695268505151	0.676351125191774	0.649969328189059	-2.06437270349882	0.472081841931998	0.902620903147657	-0.309193695683113	-4.06350054631287	0.443094058441541	0.608683335698879	0.605659391627972	0.0841750419099722	-1.94163399547889	-1.04508355731832	0.659469557841207	-0.0393628313152783	0.81218974068612	0.185469007378134	0.62528871592836	0.655442800056717	0.678212179709729	0.683628539940787	0.606097922132239	-0.300731534625352	0.794025761586068	0.946102692529321	0.625091508666231	0.603126635120503	-0.421416680977799	0.591158977254637	0.628756442912249	0.220283774936284	-0.89603515136956	0.25841580197231	0.730776056630402	-0.163657952501508	0.309573615843482	0.876693430024839	0.618906249940254	-0.620568514381543	0.776193767218462	0.0274472904687844
"ANKRD29"	0.835654682672892	-0.652119990815417	1.01788544308766	0.517481237339477	1.0887753141037	-0.0113411174413412	0.74789050261165	0.878453447414517	-1.63606944312453	1.46503499516275	-0.950573975686996	-0.355461123594686	0.0280046753230785	-0.746762279749508	1.59937582830123	1.25545833288629	0.105820333240105	-0.561913715179775	0.908013645889334	-0.919829189938674	-1.24240780135753	0.985252028174929	-1.3105054706749	-1.31862763843377	1.11570364998687	0.500935370539903	-1.44369927622413	0.426175992280087	-0.819405630652075	-1.22440395708465	1.01345600164506	-0.245095005737607	-0.82811091820854	0.731862418460476	1.12133957454524	1.07376288709436	0.139282547917798	1.44757446189911	1.54096044436904	1.0693471604465	0.970017692597866	1.04694520061862	0.886590644467944	1.32973522531393	0.827953866113667	-0.659096803193292	-0.671765708717863	-0.14409250147326	-1.38807388055146	0.115553427216606	0.0720911315291478	-1.41129874973271	-0.226687522270077	1.1162393683868	0.893280393951674	0.794505103899726	1.23919195119026	0.869718676356471	-1.59316772968692	-1.01248803001495	-2.28510870874556	1.1796197608251	1.65350113421006	-0.33342058059832	-0.0504985858193978	0.403197355063627	0.789957360126885	1.0727011564758	0.943441954934894	0.775276801327595	-1.57753409514861	1.01748918099709	0.203694924601785	1.29960866248695	1.44643547470292	1.0785366689508	-0.561751112885811	-1.39420254101869	0.977075779804926	-0.638459202462809	0.879154950820783	-0.811220754676373	0.954734450501303	1.0379522968839	-0.0225809203163131	-0.11885223939951	-1.23853140998855	1.34787641663808	-1.92640764249118	1.08693307859227	-1.58614302197126
"DHRS7"	0.0970018164745832	-0.0168832824993378	0.930688849609234	0.760324711704684	0.711401746955933	-0.0590948785933283	-1.06277911080457	0.648281690045663	0.857788755214622	1.10879514959694	0.963859428052132	0.173712198730158	0.756240875271068	-1.16097788009281	0.970219059976261	1.11923651373061	-0.329687464132968	-0.610205868935521	-1.00430817421406	0.667869946973408	0.32587408846756	1.31979990601626	0.937243144834325	0.328419077741492	-2.01916173114953	0.562195839541535	0.453943773308222	0.906024813915011	-2.00457883582876	0.459240476692803	0.703407909755945	-0.100007550748584	1.27108130470577	-0.131637105595113	0.783846726762182	0.725497185369219	-1.14924426550594	0.64090271950461	-1.72293016865796	-1.12522453393137	0.780718381557351	0.254039289195805	-0.433751424790675	0.450240926307807	0.725110369259251	0.704076474619574	0.904681363049089	0.415852064770664	1.17878525919968	-0.264575038059949	-1.77781015711159	0.985741964173303	0.897257714582902	-1.45221906983041	0.346934296065277	-1.61714931892484	0.845238734695971	0.635912187476113	-1.32447522382295	-0.709969171679549	0.918969071137705	-1.10034025471872	-1.5644036990546	0.963525950450135	0.940127294054776	-0.316287263054548	-1.20782177351398	0.69515395829886	0.837047842610603	0.793854053409746	-0.222385447097704	-0.654208960570318	0.355413990606955	0.986606268707924	0.968201549647624	0.85667549522672	1.12715218898105	-1.16536783832688	0.875742451746062	1.06962242830119	1.06252625467705	0.939234129500018	1.1855661055818	0.448647156099353	-0.270570662258871	-1.27524625327659	0.833396727444846	-0.696626893937163	-0.403180804739808	-1.17406565929332	0.956289401343579
